╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,84.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,268800,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPPNMLOLNHMFFFF58DA
дTоl░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTоl░╧дj╕q╕Ї181~210╕╣,9.68,░╙,,,1060401,дgжa1л╪кл1иожь1,дQдG╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970807,125.17999999999999,2,1,1,ж│,ж│,9500000,75891,йY╣Dенн▒,32.88,0,,RPOOMLQLNHMFFIF98CA
дTоl░╧,иожь,╖sе_елдTоl░╧╛╟╢╘╕Ї151~180╕╣,0.0,,,,1060501,дgжa0л╪кл0иожь1,,,ифеL,,,,42.33,0,0,0,ж│,ж│,1300000,,йY╣Dенн▒,42.33,1300000,,RPSOMLPLNHMFFIF66CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╛ЁкL░╧дjжw╕Ї541~570╕╣,24.93,жэ,,,1060401,дgжa1л╪кл1иожь1,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050810,190.48000000000002,3,2,2,ж│,ж│,14100000,90803,йY╣Dенн▒,45.11,900000,,RPWPMLOLNHMFFIF07CA
дTоl░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTоl░╧░ъ╗┌д@╡є1~30╕╣,38.03,жэ,,,1060501,дgжa1л╪кл1иожь1,дG╝hбAд@╝h,дQе|╝h,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960627,249.28000000000003,2,2,2,ж│,ж│,37600000,150834,йY╣Dенн▒,27.65,0,,RPVOMLMJOHMFFIF56CA
╛ЁкL░╧,дgжa,д╙енмq901~930жa╕╣,3.09,жэ,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,224025,72500,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPPQMLLJOHMFFIF68CA
┼a║q░╧,й╨жa(дgжa+л╪кл),╖sе_ел┼a║q░╧жyдs╕Ї191л╤1~30╕╣,30.32,жэ,,,1060401,дgжa1л╪кл1иожь0,е|╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051027,137.48000000000002,3,2,2,ж│,ж│,7820000,56881,,0.0,0,,RPOPMLLJOHMFFIF48CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╛ЁкL░╧лHйM╡є31~60╕╣,25.35,жэ,,,1060501,дgжa1л╪кл1иожь1,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050427,119.3,2,2,2,ж│,ж│,7200000,60352,йY╣Dенн▒,22.81,0,,RPXOMLQLNHMFFIF27CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл),╖sе_ел╛ЁкL░╧жW╢щ╡є78л╤1~30╕╣,29.41,жэ,,,1060401,дgжa1л╪кл1иожь0,дT╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0701017,82.82,3,2,1,ж│,╡L,5600000,67617,,0.0,0,╢зеxе~▒└,RPOPMLQLNHMFFIF09CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧дде┐дT╕Ї391~420╕╣,40.04,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060401,дgжa1л╪кл1иожь1,д╗╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060126,165.51999999999998,3,2,2,ж│,ж│,8050000,54071,йY╣Dенн▒,39.76,1250000,,RPQNMLLMNHMFFIF68CA
┼a║q░╧,дgжa,жyдs╕}мq481~510жa╕╣,53.11,ифеL,,,1060501,дgжa12л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2032253,38265,,0.0,0,,RPTNMLLMNHMFFIF98CA
дTоl░╧,й╨жa(дgжa+л╪кл),╖sе_елдTоl░╧┤_┐│╕Ї80л╤1~30╕╣,53.76,жэ,,,1060401,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,,62.6,3,3,3,ж│,╡L,7500000,119808,,0.0,0,ж@ж│дHй╙┴╩ │╗╝╙╝Wл╪ дG╝╙╝Wл╪ зt│├н╤│]│╞,RPSNMLLJOHMFFIF68CA
дTоl░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTоl░╧дj╝w╕Ї241~270╕╣,11.32,жэ,,,1060401,дgжa1л╪кл1иожь1,дQд@╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1001101,83.84,2,1,1,ж│,ж│,7500000,89456,йY╣D╛ў▒ё,6.5,0,,RPPNMLTJOHMFFIF56CA
┼a║q░╧,й╨жa(дgжa+л╪кл),╖sе_ел┼a║q░╧дде┐дT╕Ї31~60╕╣,14.62,жэ,,,1060401,дgжa1л╪кл1иожь0,дC╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831003,92.8,3,2,2,ж│,ж│,4200000,45259,,0.0,0,,RPXOMLQKOHMFFIF27CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╛ЁкL░╧╛╟жи╕Ї571~600╕╣,31.2,░╙,,,1060401,дgжa1л╪кл1иожь2,д╗╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0990823,343.35,4,2,3,ж│,ж│,25800000,75142,йY╣Dенн▒,78.98,0,,RPPOMLNJOHMFFIF68CA
дTоl░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTоl░╧дд╡╪╕Ї3л╤1~30╕╣,13.07,░╙,,,1060401,дgжa1л╪кл1иожь1,дG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950914,132.28,3,2,2,ж│,ж│,9300000,70305,йY╣Dенн▒,19.67,0,,RPUOMLNJOHMFFIF56CA
дTоl░╧,й╨жa(дgжa+л╪кл),╖sе_елдTоl░╧░ъ╗┌д@╡є91~120╕╣,15.16,жэ,,,1060401,дgжa1л╪кл1иожь0,е|╝h,дGдQ╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950530,93.43,2,1,1,ж│,ж│,7630000,81665,,0.0,0,,RPQPMLPJOHMFFIF09CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл),╖sе_ел╛ЁкL░╧дu┐│╡є35л╤1~30╕╣,30.0,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060501,дgжa1л╪кл1иожь0,д@╝h,дT╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0701228,59.94,1,1,1,ж│,╡L,2850000,47548,,0.0,0,,RPWPMLPJOHMFFIF07CA
дTоl░╧,дgжa,дK▒iмqйYдlсYдpмq1~30жa╕╣,1965.0,,дsйYжaлOи|░╧,кL╖~е╬жa,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1200000,611,,0.0,0,"дsйYжa,╡L╣яе~│qжцдз╣D╕ЇбC",RPWPMLMLOHMFFIF96CA
╛ЁкL░╧,дgжa,╖s┐│мq151~180жa╕╣,2711.54,дu,,,1060501,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,57000000,21021,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC┼vзQдHж@дGдH,RPROMLPKOHMFFIF56CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧╕╬е┴╕Ї272л╤1~30╕╣,30.58,ифеL,,,1060401,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780107,106.68,3,2,2,ж│,╡L,8500000,79678,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSQMLPLNHMFFAF78DA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧е┴┼v╕Ї202л╤13з╦31~60╕╣,30.5,жэ,,,1060401,дgжa1л╪кл1иожь0,дG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0630426,89.21,3,2,1,ж│,╡L,9600000,107611,,0.0,0,,RPTNMLSLNHMFFAF88DA
дTоl░╧,дgжa,д╢╣╪мq1~30жa╕╣,3.86,жэ,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,442423,114617,,0.0,0,ж]ж√е╬ж╙┴╩╢RбC,RPVQMLMLOHMFFIF96CA
╛ЁкL░╧,дgжa,е·кZмq61~90жa╕╣,419.08,ифеL,,,1060501,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,28157772,67189,,0.0,0,зtжaдWе╝╡n░Oл╪клд@и╓▓╛┬р(834ендшд╜д╪),RPTOMLNJOHMFFIF09CA
┼a║q░╧,й╨жa(дgжa+л╪кл),╖sе_ел┼a║q░╧┼aоч╕Ї455л╤2з╦1~30╕╣,33.42,жэ,,,1060401,дgжa2л╪кл1иожь0,дT╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0721021,77.4,3,2,1,ж│,╡L,3780000,48837,,0.0,0,,RPSOMLQJOHMFFIF66CA
дTоl░╧,й╨жa(дgжa+л╪кл),╖sе_елдTоl░╧е┴▒┌╡є1~30╕╣,22.17,жэ,,,1060401,дgжa2л╪кл1иожь0,е|╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831109,117.13,3,2,2,ж│,╡L,5850000,49945,,0.0,0,,RPWOMLQJOHMFFIF07CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧дддs╕Ї301~330╕╣,19.85,жэ,,,1060401,дgжa1л╪кл1иожь1,дн╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060307,109.6,2,2,1,ж│,ж│,7800000,77220,д╔н░енн▒,24.13,1200000,,RPPOMLTKOHMFFIF76CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧дддs╕Ї301~330╕╣,20.0,жэ,,,1060401,дgжa1л╪кл1иожь1,д╗╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060307,110.50999999999999,2,2,1,ж│,ж│,8340000,78027,йY╣Dенн▒,24.13,1600000,,RPQOMLTKOHMFFIF86CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧дддs╕Ї301~330╕╣,19.85,жэ,,,1060401,дgжa1л╪кл1иожь1,дн╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060307,109.6,2,2,1,ж│,ж│,7500000,69030,йY╣Dенн▒,24.13,1600000,,RPROMLTKOHMFFIF96CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧дддs╕Ї301~330╕╣,20.0,жэ,,,1060401,дgжa1л╪кл1иожь1,дн╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1060307,110.50999999999999,2,2,1,ж│,ж│,7500000,68303,йY╣Dенн▒,24.13,1600000,,RPSOMLTKOHMFFIF07CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧░к┬╛лn╡є1~30╕╣,25.83,жэ,,,1060401,дgжa1л╪кл1иожь1,дC╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050712,185.8,3,2,2,ж│,ж│,8500000,51557,йY╣Dенн▒,46.15,1300000,,RPPPMLTKOHMFFIF86CA
┼a║q░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел┼a║q░╧░к┬╛лn╡є1~30╕╣,18.24,жэ,,,1060401,дgжa1л╪кл1иожь1,дK╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050712,138.25,2,2,1,ж│,ж│,6120000,54506,йY╣Dенн▒,46.15,1100000,,RPQPMLTKOHMFFIF96CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╛ЁкL░╧лTн^╡є133л╤1~30╕╣,28.46,жэ,,,1060401,дgжa1л╪кл1иожь1,дG╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051201,179.85000000000002,3,2,2,ж│,╡L,13290000,81983,йY╣Dенн▒,38.49,1700000,╖sжил╬й|е╝жие▀║▐йe╖|бAлс╣Fд@йwецл╬дс╝╞лсжие▀║▐йe╖|бC,RPPOMLNKOHMFFIF78CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл),╖sе_ел╛ЁкL░╧дjжw╕Ї111л╤31~60╕╣,8.1,жэ,,,1060501,дgжa1л╪кл1иожь0,дQ╝h,дQе|╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0831210,66.85,1,1,1,ж│,ж│,5050000,75542,,0.0,0,зt│├н╤│]│╞,RPQNMLLJOHMFFIF48CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╛ЁкL░╧╛╟жи╕Ї661~690╕╣,19.27,░╙,,,1060401,дgжa1л╪кл1иожь1,дQдн╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0990128,212.31,0,0,2,ж│,ж│,16380000,77151,йY╣Dенн▒,39.59,0,,RPOOMLLMNHMFFIF58CA
╛ЁкL░╧,й╨жa(дgжa+л╪кл),╖sе_ел╛ЁкL░╧дде┐╕Ї631~660╕╣,4.31,жэ,,,1060401,дgжa1л╪кл1иожь0,дQдC╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831111,65.68,3,0,1,ж│,ж│,3800000,57856,,0.0,0,лeлс╢зеxе~▒└,RPXNMLLJOHMFFIF56CA
┼a║q░╧,й╨жa(дgжa+л╪кл),╖sе_ел┼a║q░╧║╓жw╡є32л╤1~30╕╣,77.34,жэ,,,1060401,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,,134.28,2,1,1,ж│,╡L,7850000,58460,,0.0,0,,RPXNMLMJOHMFFIF66CA
дTоl░╧,дgжa,жw╖╦мq481~510жa╕╣,182.77,ифеL,,,1060401,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3970000,21721,,0.0,0,д╜ж@│]мIлOпdжaдзецйЎбC,RPVNMLQLNHMFFIF96CA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,176.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,563200,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPROMLPLNHMFFFF98DA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,193.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,617600,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPSOMLPLNHMFFFF09DA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,73.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,233600,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPTOMLPLNHMFFFF56DA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,90.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,288000,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPUOMLPLNHMFFFF66DA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,132.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060401,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,475200,3600,,0.0,0,й╙п▓дH┴╩╢RбC,RPVOMLPLNHMFFFF76DA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,77.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,246400,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPPNMLQLNHMFFFF78DA
╖чк┌░╧,дgжa,кўе╩е█мq1~30жa╕╣,92.0,,пSйw▒Mе╬░╧,пSйwе╪к║и╞╖~е╬жa,1060301,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,294400,3200,,0.0,0,й╙п▓дH┴╩╢RбC,RPQNMLQLNHMFFFF88DA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧лф╖╜╕Ї230л╤31~60╕╣,17.95,жэ,,,1060401,дgжa1л╪кл1иожь1,дн╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000331,129.78,2,1,1,ж│,ж│,13500000,121407,йY╣Dенн▒,33.4,1800000,,RPRNMLLMNHMFFBF18DA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧й·з╙╕ЇдGмq136л╤2з╦1~30╕╣,21.09,жэ,,,1060401,дgжa1л╪кл1иожь0,дQд@╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841204,126.6,3,2,2,ж│,ж│,8200000,64771,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWOMLRJOHMFFBF56DA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧лф╖╜╕Ї370л╤31~60╕╣,17.96,жэ,,,1060401,дgжa1л╪кл1иожь1,дQ╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010110,114.07,2,2,1,ж│,ж│,13000000,122457,йY╣D╛ў▒ё,17.71,1200000,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTPMLRJOHMFFBF98DA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧е┴жwжш╕Ї91~120╕╣,12.14,жэ,,,1060501,дgжa1л╪кл1иожь1,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950915,118.77,2,2,1,ж│,ж│,9500000,93262,йY╣Dенн▒,32.99,1500000,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSOMLRJOHMFFBF78DA
йWкL░╧,дgжa,дE╦|кLмqдE╦|кLдpмq31~60жa╕╣,571.29,ифеL,,,1060501,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3440000,6021,,0.0,0,,RPUNMLLJOHMFFCF38DA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧е▀лHдT╡є35л╤1~30╕╣,12.51,жэ,,,1060501,дgжa1л╪кл1иожь1,дQдT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970808,124.35,2,2,1,ж│,ж│,12980000,112633,йY╣Dенн▒,25.09,1800000,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPORMLMJOHMFFBF18DA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧╢ъ│q╕Ї369л╤156з╦1~30╕╣,26.73,ифеL,,,1060327,дgжa4л╪кл1иожь1,дT╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871124,142.54,3,2,2,ж│,ж│,9200000,64543,йY╣Dенн▒,28.84,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWOMLOKOHMFFHF86CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧┤║жw╕Ї247л╤1~30╕╣,10.44,жэ,,,1060405,дgжa1л╪кл1иожь0,е|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970710,66.68,2,2,1,ж│,ж│,10850000,162717,,0.0,0,,RPQPMLMJOHMFFHF68CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧лO░╖╕Ї46л╤22з╦1~30╕╣,24.54,жэ,,,1060412,дgжa1л╪кл1иожь0,д@╝hбAенеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,игифеL╡n░Oи╞╢╡,0640219,59.18,2,2,1,ж│,╡L,7800000,131801,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLNJOHMFFHF09CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧│s│╙╡є57л╤1~30╕╣,27.35,жэ,,,1060318,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0770718,92.26,3,2,1,ж│,╡L,10800000,117060,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQPMLNJOHMFFHF78CA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧жwен╕Ї61~90╕╣,15.91,жэ,,,1060321,дgжa1л╪кл1иожь1,дC╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810522,107.38999999999999,2,2,1,ж│,ж│,13880000,129249,д╔н░енн▒,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбCд║зt┐Wе▀▓г┼vиожьбAе╝е]зtжb┤╔╝╞д║бCиожьн▒┐n╡Lкk╖з║тбC,RPRPMLNJOHMFFHF88CA
е├йM░╧,иожь,╖sе_еле├йM░╧дддs╕Їд@мq211~240╕╣,0.63,░╙,,,1060510,дgжa0л╪кл0иожь1,,,ифеL,,,,15.53,0,0,0,ж│,ж│,1000000,,д╔н░╛ў▒ё,15.53,1000000,,RPWNMLMJOHMFFHF09CA
е├йM░╧,й╨жa(дgжa+л╪кл),╖sе_еле├йM░╧лH╕q╕Ї55л╤1~30╕╣,42.2,жэ,,,1060413,дgжa2л╪кл1иожь0,дT╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691110,120.81,4,2,2,ж│,╡L,14500000,120023,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPVOMLLJOHMFFHF98CA
е├йM░╧,й╨жa(дgжa+л╪кл),╖sе_еле├йM░╧е├нs╕Ї271~300╕╣,9.41,жэ,,,1060418,дgжa1л╪кл1иожь0,дT╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0660524,48.71,4,2,2,ж│,╡L,5150000,105728,,0.0,0,,RPTNMLLJOHMFFHF68CA
е├йM░╧,й╨жa(дgжa+л╪кл),╖sе_еле├йM░╧лOен╕Ї211~240╕╣,11.57,жэ,,,1060418,дgжa1л╪кл1иожь0,е|╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0651123,41.53,3,2,1,ж│,╡L,4400000,105948,,0.0,0,,RPUNMLLJOHMFFHF78CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧┤_┐│╕Ї280л╤36з╦1~30╕╣,28.63,жэ,,,1060407,дgжa2л╪кл1иожь0,дн╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0690521,100.58,3,1,1,ж│,╡L,5200000,51700,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLQLNHMFFHF86CA
е├йM░╧,й╨жa(дgжa+л╪кл),╖sе_еле├йM░╧дп╖R╕Ї299л╤1~30╕╣,13.71,жэ,,,1060508,дgжa1л╪кл1иожь0,дн╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880910,84.46000000000001,2,2,1,ж│,ж│,13460000,159365,,0.0,0,,RPPPMLQLNHMFFHF09CA
